GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
2.01412E+11,12/14/14,Nigeria,Gumsuri,Boko Haram,0,,,,,47,Unknown,Private Citizens & Property,Terrorists/Non-state Militia,,Sub-Saharan Africa,Hostage Taking (Kidnapping),Armed Assault,Facility/Infrastructure Attack,Firearms,Incendiary,,
2.01412E+11,12/14/14,Somalia,Merca,Unknown,0,,,,,0,0,Military,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/14/14,Syria,Handarat,Free Syrian Army,0,Ansar al-Din Front,0,,,Unknown,Unknown,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/14/14,Syria,Al-Mallah,Al-Nusrah Front,0,Free Syrian Army,0,,,Unknown,Unknown,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/14/14,Syria,Hamidiyah,Al-Nusrah Front,0,Islamic Front (Syria),0,Free Syrian Army,0,90,Unknown,Military,,,Middle East & North Africa,Hostage Taking (Kidnapping),Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
2.01412E+11,12/14/14,Syria,Murrat al-Numan,Al-Nusrah Front,0,Islamic Front (Syria),0,Free Syrian Army,0,90,Unknown,Military,,,Middle East & North Africa,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
2.01412E+11,12/14/14,Afghanistan,Bihsud district,Unknown,0,,,,,0,6,Educational Institution,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Afghanistan,Maslakh,Unknown,0,,,,,1,0,Other,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/14/14,Syria,Qamishli,Islamic State of Iraq and the Levant (ISIL),0,,,,,Unknown,Unknown,Journalists & Media,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/14/14,Yemen,Sanaa,Huthi Extremists,0,,,,,0,0,Violent Political Party,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/14/14,Yemen,Unknown,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,3,0,Private Citizens & Property,,,Middle East & North Africa,Assassination,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/9/14,Somalia,Tiyeeglow,Al-Shabaab,0,,,,,1,0,Police,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Melee,,,
2.01412E+11,12/14/14,Iraq,Baiji,Islamic State of Iraq and the Levant (ISIL),0,,,,,6,3,Private Citizens & Property,,,Middle East & North Africa,Unknown,,,Unknown,,,
2.01412E+11,12/14/14,Iraq,Falahat,Islamic State of Iraq and the Levant (ISIL),0,,,,,3,7,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/14/14,Afghanistan,Chaparhar district,Taliban,0,,,,,5,4,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/14/14,Afghanistan,Dangam district,Taliban,0,Tehrik-i-Taliban Pakistan (TTP),0,Lashkar-e-Taiba (LeT),0,18,22,Military,Private Citizens & Property,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/14/14,Pakistan,Garmakan,Unknown,0,,,,,0,0,Business,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/14/14,Pakistan,Sui,Baloch Republican Army (BRA),0,,,,,0,0,Utilities,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/14/14,Iraq,Baghdad,Unknown,0,,,,,2,6,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/14/14,Iraq,Zaydan,Al-Naqshabandiya Army,0,,,,,1,2,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/14/14,Iraq,Baghdad,Unknown,0,,,,,2,3,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Iraq,Kabarah,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/13/14,Afghanistan,Yanghareq,Taliban,0,,,,,8,3,Police,,,South Asia,Unknown,,,Unknown,,,
2.01412E+11,12/13/14,Afghanistan,Imam Sahib,Unknown,0,,,,,0,1,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Afghanistan,Padkhwab Roghani,Unknown,0,,,,,1,0,Educational Institution,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/13/14,Pakistan,Muzaffargarh,Punjabi Taliban,0,,,,,4,2,Private Citizens & Property,,,South Asia,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
2.01412E+11,12/13/14,Pakistan,Shakai,Unknown,0,,,,,1,1,Private Citizens & Property,,,South Asia,Assassination,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Pakistan,Khyber district,Tehrik-i-Taliban Pakistan (TTP),0,Lashkar-e-Islam (Pakistan),0,,,5,10,Military,,,South Asia,Unknown,,,Unknown,,,
2.01412E+11,12/11/14,India,Lohardaga district,Maoists,0,,,,,0,0,Business,,,South Asia,Armed Assault,,,Incendiary,,,
2.01412E+11,12/13/14,Sudan,Abu Jabra,Janjaweed,0,,,,,9,6,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,Facility/Infrastructure Attack,,Firearms,Incendiary,,
2.01412E+11,12/13/14,Pakistan,Peshawar,Unknown,0,,,,,0,1,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/13/14,Iraq,Hadithah,Islamic State of Iraq and the Levant (ISIL),0,,,,,7,8,Police,Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Iraq,Hadithah,Islamic State of Iraq and the Levant (ISIL),0,,,,,7,8,Police,Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Iraq,Samarra,Islamic State of Iraq and the Levant (ISIL),0,,,,,2,0,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Sudan,Kas,Janjaweed,0,,,,,1,0,Other,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/13/14,India,Sarkeguda,Maoists,0,,,,,1,0,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Afghanistan,Kabul,Unknown,0,,,,,0,1,Government (General),,,South Asia,Assassination,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Yemen,Sanaa,Huthi Extremists,0,,,,,24,Unknown,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Pakistan,Quetta,United Baloch Army (UBA),0,,,,,0,0,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Pakistan,Khuzdar,Unknown,0,,,,,1,1,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Pakistan,Quetta,Unknown,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Afghanistan,Kabul,Taliban,0,,,,,1,0,Government (General),,,South Asia,Assassination,,,Firearms,,,
2.01412E+11,12/13/14,Afghanistan,Kabul,Taliban,0,,,,,8,17,Military,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Iraq,Hawijah district,Islamic State of Iraq and the Levant (ISIL),0,,,,,Unknown,Unknown,Educational Institution,Private Citizens & Property,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/13/14,Iraq,Sinsil,Unknown,0,,,,,4,2,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Iraq,Hawijah district,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,0,Military,Terrorists/Non-state Militia,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Iraq,Rashad district,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,0,Military,Terrorists/Non-state Militia,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Iraq,Al-Abbasi,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,0,Military,Terrorists/Non-state Militia,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Iraq,Riyadh,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,0,Military,Terrorists/Non-state Militia,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Iraq,Zab,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,0,Military,Terrorists/Non-state Militia,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Iraq,Hawijah district,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,0,Military,Terrorists/Non-state Militia,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Iraq,Baghdad,Islamic State of Iraq and the Levant (ISIL),0,Al-Naqshabandiya Army,0,,,1,8,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Iraq,Khansa,Unknown,0,,,,,2,5,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/13/14,Iraq,Baghdad,Islamic State of Iraq and the Levant (ISIL),0,,,,,2,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/12/14,Algeria,Bordj al-Emir Abdelkader,Unknown,0,,,,,1,0,Government (General),,,Middle East & North Africa,Assassination,,,Firearms,,,
2.01412E+11,12/11/14,Syria,Aleppo,Islamic Front (Syria),0,,,,,10,Unknown,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/12/14,Pakistan,Shabqadar,Unknown,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/12/14,Syria,Deir ez-Zor,Islamic State of Iraq and the Levant (ISIL),0,,,,,Unknown,Unknown,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/12/14,Sudan,Zalingei district,Janjaweed,0,,,,,0,1,Private Citizens & Property,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Melee,,,
2.01412E+11,12/12/14,Iraq,Wafa,Islamic State of Iraq and the Levant (ISIL),0,,,,,19,Unknown,Private Citizens & Property,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/12/14,Iraq,Ramadi,Al-Naqshabandiya Army,0,,,,,16,10,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/12/14,India,Siliguri district,Unknown,0,,,,,0,3,Private Citizens & Property,,,South Asia,Unarmed Assault,,,Chemical,,,
2.01412E+11,12/12/14,Sudan,Ghrabshi,Unknown,0,,,,,0,0,Government (Diplomatic),,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/12/14,Nigeria,Jos,Unknown,0,,,,,0,0,Unknown,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/12/14,India,Sopore,Unknown,0,,,,,1,0,Government (General),,,South Asia,Assassination,,,Firearms,,,
2.01412E+11,12/12/14,Somalia,Qandho,Al-Shabaab,0,,,,,1,0,Educational Institution,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Melee,,,
2.01412E+11,12/12/14,Somalia,Galgalo,Unknown,0,,,,,3,4,Military,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/12/14,Yemen,Madhbah,Huthi Extremists,0,,,,,0,0,Religious Figures/Institutions,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/12/14,Afghanistan,Bagram district,Taliban,0,,,,,2,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/12/14,Yemen,Abdiyah,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,Unknown,Unknown,Military,,,Middle East & North Africa,Unknown,,,Unknown,,,
2.01412E+11,12/12/14,Iraq,Muqdadiyah district,Unknown,0,,,,,3,11,Religious Figures/Institutions,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/12/14,Iraq,Karbala,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/12/14,Iraq,Karbala,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Afghanistan,Unknown,Unknown,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Pakistan,Ghongat Johar,Unknown,0,,,,,0,1,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Pakistan,Alingar,Unknown,0,,,,,0,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Afghanistan,Qarabagh district,Taliban,1,,,,,5,0,Military,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/11/14,Pakistan,Karachi,Unknown,0,,,,,1,4,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/11/14,India,Imphal,Unknown,0,,,,,0,1,Military,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/12/14,India,Unknown,Communist Party of India - Maoist (CPI-Maoist),0,,,,,Unknown,Unknown,Private Citizens & Property,,,South Asia,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/11/14,Iraq,Ramadi district,Islamic State of Iraq and the Levant (ISIL),0,,,,,3,0,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,India,Shopian district,Unknown,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,India,Anantnag,Unknown,0,,,,,0,3,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Pakistan,Sibi,Unknown,0,,,,,0,7,Business,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Nigeria,Kano,Unknown,0,,,,,0,0,Business,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Nigeria,Kano,Unknown,0,,,,,0,0,Unknown,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Nigeria,Jos,Boko Haram,0,,,,,20,20,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Nigeria,Jos,Boko Haram,0,,,,,20,20,Business,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Yemen,Unknown,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,0,Unknown,Military,Military,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Iraq,Muqdadiyah,Islamic State of Iraq and the Levant (ISIL),0,,,,,2,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Iraq,Baqubah,Islamic State of Iraq and the Levant (ISIL),0,Al-Naqshabandiya Army,0,,,2,0,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/11/14,Iraq,Hawijah district,Islamic State of Iraq and the Levant (ISIL),0,,,,,1,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Iraq,Hawijah district,Islamic State of Iraq and the Levant (ISIL),0,,,,,1,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Iraq,Kirkuk district,Islamic State of Iraq and the Levant (ISIL),0,,,,,1,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Iraq,Madain,Islamic State of Iraq and the Levant (ISIL),0,,,,,2,8,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Iraq,Baghdad,Unknown,0,,,,,1,5,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Iraq,Kirkuk,Unknown,0,,,,,0,0,Journalists & Media,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Afghanistan,Kabul,Taliban,0,,,,,7,11,Military,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Afghanistan,Kabul,Taliban,0,,,,,3,15,Private Citizens & Property,NGO,Journalists & Media,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/10/14,Sudan,Unknown,Sudan People's Liberation Movement - North,0,,,,,5,0,Military,Business,,Sub-Saharan Africa,Unknown,,,Unknown,,,
2.01412E+11,12/10/14,Afghanistan,Jani Khel district,Unknown,0,,,,,6,2,Private Citizens & Property,,,South Asia,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
2.01412E+11,12/10/14,Afghanistan,Kandahar,Unknown,0,,,,,0,2,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Afghanistan,Bakwa district,Taliban,0,,,,,1,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/10/14,India,Unknown,Communist Party of India - Maoist (CPI-Maoist),1,,,,,1,0,Private Citizens & Property,,,South Asia,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/10/14,Pakistan,Karachi,Unknown,0,,,,,0,0,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/10/14,Iraq,Al-Baghdadi,Islamic State of Iraq and the Levant (ISIL),0,,,,,21,0,Terrorists/Non-state Militia,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/10/14,Iraq,Karma,Islamic State of Iraq and the Levant (ISIL),0,,,,,3,0,Military,,,Middle East & North Africa,Unknown,,,Unknown,,,
2.01412E+11,12/10/14,Iraq,Abu Ghraib,Unknown,0,,,,,1,6,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/10/14,Iraq,Madain,Military Council of the Tribal Revolutionaries (MCTR),0,,,,,3,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/10/14,Nigeria,Gajiganna,Boko Haram,0,,,,,11,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,Facility/Infrastructure Attack,,Firearms,Incendiary,,
2.01412E+11,12/10/14,Nigeria,Kano,Boko Haram,0,,,,,6,7,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/10/14,Somalia,Mogadishu,Unknown,0,,,,,1,0,Educational Institution,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/10/14,Pakistan,Sialkot,Unknown,0,,,,,1,0,Violent Political Party,,,South Asia,Assassination,,,Firearms,,,
2.01412E+11,12/8/14,Afghanistan,Bagram,Taliban,0,,,,,2,0,Military,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Afghanistan,Maywand district,Taliban,0,,,,,10,6,Police,Government (General),,South Asia,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
2.01412E+11,12/10/14,Yemen,Dhamar,Unknown,0,,,,,0,0,Terrorists/Non-state Militia,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/10/14,Yemen,Sanaa,Huthi Extremists,0,,,,,0,5,Private Citizens & Property,,,Middle East & North Africa,Assassination,,,Firearms,,,
2.01412E+11,12/10/14,Algeria,Guentis,Unknown,0,,,,,1,0,Government (General),,,Middle East & North Africa,Assassination,,,Firearms,,,
2.01412E+11,12/10/14,Iraq,Dhuluiya,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/10/14,Iraq,Samarra,Al-Naqshabandiya Army,0,Islamic State of Iraq and the Levant (ISIL),0,,,0,4,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/10/14,Iraq,Mushahidah,Al-Naqshabandiya Army,0,,,,,1,4,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/10/14,Afghanistan,Shindand district,Taliban,0,,,,,10,1,Military,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/10/14,Afghanistan,Shindand district,Taliban,0,,,,,10,1,Military,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/10/14,Afghanistan,Shindand district,Taliban,0,,,,,0,0,Educational Institution,,,South Asia,Facility/Infrastructure Attack,,,Incendiary,,,
2.01412E+11,12/10/14,Afghanistan,Shindand district,Taliban,0,,,,,Unknown,Unknown,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/10/14,Iraq,Fallujah,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,4,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/10/14,Iraq,Baghdad,Unknown,0,,,,,2,7,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/11/14,Iraq,Baghdad,Unknown,0,,,,,2,0,Government (General),,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/10/14,Iraq,Baghdad,Unknown,0,,,,,1,4,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/10/14,Iraq,Mukashafah,Islamic State of Iraq and the Levant (ISIL),0,,,,,10,22,Military,Terrorists/Non-state Militia,Private Citizens & Property,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/10/14,Pakistan,Sariab,Baloch Nationalists,1,,,,,0,4,Police,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/9/14,Somalia,Tiyeeglow district,Al-Shabaab,0,,,,,1,0,Police,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Melee,,,
2.01412E+11,12/9/14,India,Rajdhanwar,Maoists,0,,,,,0,0,Military,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/9/14,Pakistan,Karachi,Unknown,0,,,,,1,0,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/9/14,Pakistan,Bannu,Unknown,0,,,,,0,2,Military,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/9/14,India,Gulmarg,Unknown,0,,,,,0,0,Government (General),,,South Asia,Armed Assault,,,Incendiary,,,
2.01412E+11,12/9/14,Iraq,Baghdad,Unknown,0,,,,,2,6,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/9/14,Iraq,Baghdad,Unknown,0,,,,,2,6,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/9/14,Somalia,Mogadishu,Al-Shabaab,0,,,,,0,1,Police,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/10/14,Pakistan,Quetta,Unknown,0,,,,,0,1,Military,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/9/14,Iraq,Dhuluiya,Unknown,0,,,,,0,6,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/9/14,Iraq,Tuz Khormato district,Unknown,0,,,,,1,2,Educational Institution,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/9/14,Yemen,Seiyun,Unknown,0,,,,,0,Unknown,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/9/14,Iraq,Baghdad,Unknown,0,,,,,0,4,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/9/14,Iraq,Baghdad,Unknown,0,,,,,2,7,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/9/14,Iraq,Baghdad,Unknown,0,,,,,1,0,Military,,,Middle East & North Africa,Assassination,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/9/14,Yemen,Seiyun,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,7,4,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/9/14,Pakistan,Faisalabad,Jundallah,0,,,,,1,0,Government (General),,,South Asia,Armed Assault,,,Firearms,,,
