,catégorie,rang,année,pays,temps net,Age,vitesse
1105,Hommes I,1349.,1992,CH,"43.21,8",23.0,10.166597251145355
1106,Femmes I,457.,1987,CH,"25.44,5",28.0,17.26783258007467
1107,Femmes I,---,1992,CH,--------,23.0,
1108,Hommes I,1128.,1988,CH,"37.20,6",27.0,11.809385582970489
1110,Hommes III,1064.,1973,CH,"35.27,4",42.0,12.456200034019393
1112,Femmes II,145.,1983,CH,"23.42,5",32.0,18.756883671291355
1113,Hommes II,195.,1981,CH,"29.39,5",34.0,14.947440040823272
1114,Hommes II,1022.,1984,CH,"34.24,4",31.0,12.830860880738232
1115,Femmes I,1033.,1989,CH,"30.23,0",26.0,14.534568309626199
1116,Femmes II,---,1977,CH,--------,38.0,
1117,Hommes II,---,1980,CH,--------,35.0,
1118,Femmes II,---,1985,CH,--------,30.0,
1119,Femmes I,694.,1987,CH,"27.19,9",28.0,16.154270377587412
1120,Hommes I,1358.,1988,CH,"44.47,4",27.0,9.87948014570311
1121,Hommes I,940.,1991,CH,"35.28,1",24.0,12.453728635809643
1122,Hommes II,---,1982,CH,--------,33.0,
1123,Hommes II,---,1976,CH,--------,39.0,
1124,Femmes III,---,1966,CH,--------,49.0,
1125,Hommes I,942.,1990,CH,"35.29,3",25.0,12.449494233984078
1126,Femmes III,277.,1970,CH,"24.48,3",45.0,17.946330106604584
1127,Hommes II,1425.,1985,CH,"36.31,0",30.0,12.100798678050124
1128,Hommes II,1282.,1985,CH,"35.41,4",30.0,12.406957700344496
1129,Hommes II,2025.,1977,CH,"44.30,2",38.0,9.917836666516184
1130,Femmes II,661.,1980,CH,"27.41,2",35.0,16.028746534364515
1131,Hommes I,1268.,1990,CH,"40.10,6",25.0,10.9554680097741
1132,Femmes I,836.,1988,CH,"28.20,3",27.0,15.579193702797577
1133,Hommes II,1833.,1981,CH,"40.10,3",34.0,10.9562875595342
1134,Hommes II,2046.,1983,CH,"45.19,8",32.0,9.721226602947034
1135,Femmes II,476.,1981,CH,"26.27,2",34.0,16.724269183922047
1136,Femmes III,---,1970,CH,--------,45.0,
1138,Hommes III,1910.,1968,CH,"44.47,1",47.0,9.880146612399093
1139,Femmes II,630.,1981,CH,"27.27,1",34.0,16.1116204026255
1140,Hommes I,---,1988,CH,--------,27.0,
1141,Femmes II,1182.,1979,CH,"33.37,8",36.0,13.163760560848463
1142,Femmes I,---,1992,CH,--------,23.0,
1143,Hommes II,1838.,1980,CH,"40.13,1",35.0,10.948643193541152
1144,Femmes III,1143.,1973,CH,"38.47,8",42.0,11.418992671136754
1146,Femmes II,746.,1981,CH,"28.21,8",34.0,15.570912183712526
1150,Hommes II,1058.,1981,CH,"34.32,0",34.0,12.802447552447553
1155,Femmes III,301.,1975,CH,"25.00,1",40.0,17.574497020119196
1156,Hommes III,1661.,1967,CH,"39.55,8",48.0,11.107234946155012
1158,Hommes IV,3.,1964,CH,"25.54,4",51.0,17.20090823676793
1159,Hommes II,4.,1978,CH,"24.12,8",37.0,18.210377984084882
1160,Hommes IV,6.,1957,CH,"26.22,2",58.0,16.75615895049958
1163,Femmes II,26.,1977,CH,"21.19,6",38.0,20.72938290243442
1164,Hommes IV,1031.,1961,CH,"47.44,4",54.0,9.261023522468594
1165,Hommes IV,79.,1963,CH,"30.36,3",52.0,14.470902084774233
1166,Hommes III,7.,1975,CH,"25.13,4",40.0,17.481499164478397
1169,Hommes III,6.,1974,CH,"25.08,6",41.0,17.51494857689548
1170,Escaladelite Hommes,101.,1987,CH,"25.02,7",28.0,17.556239261597476
1174,Hommes IV,54.,1957,CH,"29.50,6",58.0,14.891208567748931
1175,Hommes III,120.,1973,CH,"29.32,4",42.0,14.983631155367618
1176,Hommes I,7.,1992,CH,"25.11,7",23.0,17.493331209937494
1195,Hommes II,---,1984,CH,--------,31.0,
1196,Femmes III,1000.,1968,CH,"31.23,9",47.0,14.065110919043503
1197,Hommes II,1806.,1985,F,"39.47,6",30.0,11.130307021988044
1199,Hommes II,444.,1985,CH,"31.18,3",30.0,14.090369752749897
1200,Femmes II,585.,1985,CH,"27.10,0",30.0,16.213284132841327
1201,Hommes I,688.,1990,CH,"33.28,6",25.0,13.200144204770774
1204,Femmes I,253.,1990,CH,"24.25,4",25.0,18.115774717572357
1205,Hommes III,1724.,1973,CH,"40.40,4",42.0,10.874665874665874
1206,Hommes II,---,1984,CH,--------,31.0,
1207,Hommes III,150.,1974,CH,"29.46,6",41.0,14.911423335369578
1208,Hommes V,---,1949,F,--------,66.0,
1209,Femmes I,722.,1991,CH,"27.29,5",24.0,16.097453746107348
1210,Hommes III,265.,1971,F,"30.53,5",44.0,14.38938922547896
1211,Hommes IV,95.,1965,CH,"30.51,7",50.0,14.397876593374185
1213,Hommes II,1373.,1982,CH,"36.09,3",33.0,12.173551658216274
1218,Hommes I,1319.,1987,CH,"41.58,8",28.0,10.565066846205635
1220,Hommes II,1490.,1984,F,"37.01,8",31.0,11.869360851477659
1222,Hommes III,1784.,1975,CH,"41.19,4",40.0,10.666116424722047
1223,Femmes I,1067.,1992,CH,"30.40,5",23.0,14.450912678835719
1224,Femmes II,1009.,1985,CH,"30.41,4",30.0,14.446636417439338
1225,Hommes III,---,1970,CH,--------,45.0,
1226,Hommes II,1847.,1982,CH,"40.21,7",33.0,10.92523062386553
1228,Femmes II,485.,1980,CH,"26.29,8",35.0,16.70773442847365
1229,Femmes I,667.,1988,CH,"27.11,0",27.0,16.207303578015495
1230,Hommes III,---,1971,CH,--------,44.0,
1231,Hommes II,919.,1977,CH,"33.52,4",38.0,13.106431213459015
1232,Hommes II,---,1984,F,--------,31.0,
1233,Hommes I,1252.,1986,F,"39.38,7",29.0,11.155457384416177
1234,Hommes II,1842.,1984,CH,"40.19,8",31.0,10.930394546992387
1235,Hommes II,---,1976,CH,--------,39.0,
1266,Femmes III,819.,1971,CH,"29.23,1",44.0,15.031302384454861
1267,Hommes III,518.,1974,CH,"32.34,9",41.0,13.58249095798943
1270,Escaladelite Femmes,166.,1958,F,"38.51,6",57.0,11.407726659050786
1275,Femmes II,722.,1976,F,"28.09,9",39.0,15.636855404106909
1278,Hommes I,568.,1994,CH,"32.41,3",21.0,13.555672106870702
1280,Hommes I,840.,1989,CH,"34.35,4",26.0,12.789777027420389
1281,Hommes I,554.,1995,CH,"32.35,6",20.0,13.579552478674744
1282,Hommes I,910.,1993,CH,"35.11,7",22.0,12.511888828772392
1283,Hommes I,---,1995,CH,--------,20.0,
1284,Hommes I,951.,1995,CH,"35.34,0",20.0,12.432937181663837
1285,Hommes I,1040.,1995,CH,"36.28,2",20.0,12.110137258144535
1287,Hommes I,1071.,1994,CH,"36.43,6",21.0,12.058952684158527
1288,Hommes I,314.,1995,CH,"30.46,4",20.0,14.422925420168069
1289,Hommes I,---,1992,CH,--------,23.0,
1290,Hommes I,1051.,1991,CH,"36.32,7",24.0,12.09513584936824
1357,Femmes III,902.,1975,CH,"30.15,3",40.0,14.571684409511493
1358,Hommes III,---,1975,CH,--------,40.0,
1359,Hommes III,1712.,1966,CH,"40.34,0",49.0,10.891918691125433
1360,Hommes IV,62.,1962,CH,"30.07,6",53.0,14.608990557254955
1361,Hommes II,635.,1981,CH,"32.22,9",34.0,13.633063390114494
1363,Hommes III,1527.,1968,CH,"38.41,7",47.0,11.437124189811803
1364,Hommes III,219.,1971,CH,"30.33,0",44.0,14.486646884272998
1365,Escaladelite Femmes,---,1986,CH,--------,29.0,
1367,Femmes IV,333.,1960,CH,"28.18,8",55.0,15.587484035759902
1368,Hommes IV,317.,1959,CH,"34.26,6",56.0,12.822623008229733
1369,Hommes III,1224.,1974,CH,"36.20,2",41.0,12.13689851389426
1370,Escaladelite Hommes,---,1983,CH,--------,32.0,
1371,Hommes IV,486.,1962,CH,"36.18,7",53.0,12.141929422168184
1372,Hommes IV,---,1962,CH,--------,53.0,
1373,Hommes IV,961.,1964,CH,"43.31,0",51.0,10.14500115446779
1374,Femmes II,495.,1982,CH,"26.33,2",33.0,16.68616132462403
1377,Hommes III,---,1970,CH,--------,45.0,
1379,Hommes II,---,1976,CH,--------,39.0,
1380,Hommes III,1620.,1966,CH,"39.30,0",49.0,11.180152671755726
1381,Hommes IV,424.,1962,CH,"35.40,3",53.0,12.410812642996357
1382,Hommes III,1491.,1975,CH,"38.23,7",40.0,11.49096424928734
1386,Femmes IV,265.,1965,CH,"27.26,7",50.0,16.113983936626692
1391,Femmes III,---,1973,CH,--------,42.0,
1392,Hommes IV,---,1965,CH,--------,50.0,
1394,Femmes III,893.,1972,CH,"30.07,2",43.0,14.610933758978453
1396,Hommes IV,404.,1961,CH,"35.28,6",54.0,12.451963951708894
1397,Hommes III,343.,1972,CH,"31.26,0",43.0,14.05566218809981
1398,Femmes IV,426.,1961,CH,"30.18,1",54.0,14.558165733408435
1400,Hommes IV,902.,1963,CH,"41.49,6",52.0,10.58849045691151
1402,Hommes III,1297.,1974,CH,"36.47,9",41.0,12.044738068477756
1404,Hommes III,208.,1969,CH,"30.27,0",46.0,14.51536174430129
1406,Femmes I,430.,1988,CH,"25.32,5",27.0,17.349654491609083
1409,Femmes III,990.,1973,F,"31.16,6",42.0,14.09805557338125
1410,Femmes II,---,1979,F,--------,36.0,
1411,Escaladelite Hommes,98.,1973,F,"24.53,8",42.0,17.9061048170185
1413,Femmes I,524.,1987,F,"26.14,8",28.0,16.803579623680587
1416,Femmes II,872.,1976,CH,"29.19,1",39.0,15.051899558082974
1419,Femmes I,527.,1989,F,"26.15,0",26.0,16.802294455066924
1423,Hommes III,736.,1968,CH,"33.43,5",47.0,13.141318977119784
1425,Hommes IV,529.,1963,CH,"36.42,1",52.0,12.06391916751325
1431,Hommes II,1613.,1980,CH,"37.51,2",35.0,11.713051823416507
1434,Femmes IV,43.,1963,CH,"23.21,9",52.0,18.92329557689823
1437,Femmes II,530.,1980,F,"26.48,2",35.0,16.591647156559173
1440,Femmes III,679.,1973,CH,"28.06,8",42.0,15.654125694741342
1443,Hommes III,1153.,1973,CH,"35.55,4",42.0,12.358103167013557
1444,Hommes I,245.,1986,CH,"30.12,0",29.0,14.58764940239044
1446,Femmes II,245.,1984,F,"24.41,5",31.0,17.996313741552324
1454,Femmes III,322.,1975,F,"25.15,9",40.0,17.464128144997815
1455,Hommes II,784.,1984,CH,"33.07,9",31.0,13.282747362374922
1456,Hommes I,206.,1991,F,"29.48,8",24.0,14.90029842647857
1458,Femmes IV,---,1964,CH,--------,51.0,
1459,Hommes II,1174.,1984,CH,"35.10,5",31.0,12.51616578834924
1461,Hommes III,1548.,1968,CH,"38.52,2",47.0,11.405949846840768
1462,Femmes II,135.,1984,CH,"23.31,0",31.0,18.849420849420852
1463,Femmes I,---,1989,CH,--------,26.0,
1464,Femmes III,156.,1966,CH,"23.42,5",49.0,18.756883671291355
1466,Femmes II,---,1985,CH,--------,30.0,
1467,Femmes IV,110.,1958,CH,"24.57,7",57.0,17.87769052366033
1468,Hommes IV,---,1961,CH,--------,54.0,
1469,Hommes II,1269.,1984,CH,"35.37,6",31.0,12.420284938941656
1470,Hommes III,622.,1969,CH,"33.09,7",46.0,13.275523461340908
1471,Femmes III,---,1975,CH,--------,40.0,
1472,Hommes II,1124.,1979,CH,"34.53,8",36.0,12.721639932827612
1473,Femmes I,1200.,1987,CH,"33.04,1",28.0,13.298023667564543
1475,Hommes I,1276.,1988,CH,"40.21,5",27.0,10.925773964938456
1476,Hommes II,---,1980,CH,--------,35.0,
1478,Hommes I,1077.,1988,CH,"36.49,0",27.0,12.04110715264456
1479,Femmes IV,181.,1963,CH,"26.15,4",52.0,16.79972470750172
1480,Hommes I,869.,1987,CH,"34.51,0",28.0,12.73196175021733
1482,Femmes II,631.,1977,CH,"27.27,5",38.0,16.109257561869846
1484,Hommes III,---,1972,CH,--------,43.0,
1485,Hommes I,530.,1987,CH,"32.24,6",28.0,13.625876077653041
1486,Femmes II,---,1976,CH,--------,39.0,
1487,Hommes II,---,1978,CH,--------,37.0,
1488,Hommes III,---,1972,CH,--------,43.0,
1489,Femmes III,870.,1971,F,"29.50,0",44.0,14.894237288135594
1517,Hommes III,875.,1975,F,"34.28,5",40.0,12.815516989937292
1518,Hommes I,43.,1986,CH,"27.43,0",29.0,16.018228217280353
1519,Hommes II,1984.,1982,F,"42.50,7",33.0,10.33665043404616
1520,Femmes I,1178.,1991,CH,"32.30,0",24.0,13.6030959752322
1521,Hommes II,483.,1984,F,"31.32,3",31.0,14.027392012259362
1523,Hommes III,146.,1974,CH,"29.45,0",41.0,14.919524617996606
1524,Hommes II,959.,1984,CH,"34.06,9",31.0,12.896768323108985
1525,Femmes I,1213.,1987,CH,"33.24,1",28.0,13.218013898498842
1528,Hommes IV,662.,1964,CH,"38.21,6",51.0,11.497278626753193
1529,Hommes II,1089.,1982,CH,"34.40,7",33.0,12.770075856657078
1531,Hommes II,1979.,1985,F,"42.43,3",30.0,10.354676784578041
1532,Femmes II,1181.,1979,CH,"33.34,1",36.0,13.178368975135719
1572,Hommes III,604.,1967,CH,"33.05,1",48.0,13.294000181537625
1574,Hommes III,769.,1968,CH,"33.54,2",47.0,13.099397769960051
1575,Hommes III,887.,1970,CH,"34.33,1",45.0,12.79834551862748
1576,Hommes IV,387.,1963,CH,"35.16,7",52.0,12.494099581994483
1577,Hommes III,1739.,1975,CH,"40.52,8",40.0,10.841393604421635
1578,Femmes III,603.,1968,CH,"27.31,1",47.0,16.088023140858994
1580,Hommes III,546.,1967,CH,"32.43,9",48.0,13.54480717654675
1581,Hommes II,111.,1977,CH,"28.48,4",38.0,15.425502036230865
1582,Hommes IV,1046.,1960,CH,"50.36,7",55.0,8.723569003514207
1583,Hommes I,801.,1990,CH,"34.15,8",25.0,12.863165290707887
1584,Femmes I,756.,1989,CH,"27.47,7",26.0,15.990828693088766
1585,Hommes III,1148.,1970,CH,"35.53,5",45.0,12.364710848459266
1586,Hommes III,495.,1973,CH,"32.26,0",42.0,13.619962802231868
1588,Hommes II,1517.,1978,CH,"37.12,0",37.0,11.836745689655173
1589,Hommes III,---,1972,CH,--------,43.0,
1591,Hommes III,820.,1966,CH,"34.09,7",49.0,12.8861776695897
1593,Hommes IV,393.,1960,CH,"35.20,9",55.0,12.479195660200515
1594,Hommes III,906.,1970,F,"34.37,8",45.0,12.780848216882891
1595,Hommes II,961.,1984,CH,"34.07,2",31.0,12.895632777647336
1596,Hommes II,343.,1982,CH,"30.38,2",33.0,14.461852412612732
1597,Hommes IV,837.,1960,CH,"40.45,7",55.0,10.86041970487184
1598,Hommes III,872.,1974,CH,"34.28,0",41.0,12.817386231038506
1599,Hommes IV,---,1964,CH,--------,51.0,
1601,Hommes IV,910.,1965,CH,"42.02,4",50.0,10.455454026270704
1602,Hommes IV,125.,1965,CH,"31.37,7",50.0,14.00325078879434
1603,Hommes II,483.,1976,CH,"31.32,3",39.0,14.027392012259362
1604,Hommes I,1169.,1986,CH,"38.02,4",29.0,11.555333473595624
1606,Femmes II,404.,1977,CH,"26.01,3",38.0,16.890785376542496
1607,Hommes II,112.,1983,CH,"28.48,6",32.0,15.424419012848418
1608,Femmes III,714.,1970,CH,"28.26,8",45.0,15.543370595726618
1609,Hommes III,1960.,1967,CH,"48.29,1",48.0,9.098589799341495
1611,Hommes IV,753.,1963,CH,"39.32,1",52.0,11.17418173495079
1613,Hommes IV,234.,1959,CH,"33.31,4",56.0,13.189049648796303
1614,Hommes I,42.,1987,CH,"27.39,7",28.0,16.03752235646239
1615,Femmes II,146.,1976,CH,"23.43,7",39.0,18.747279941972096
1616,Hommes III,995.,1967,CH,"35.00,8",48.0,12.550845521023765
1617,Femmes I,832.,1989,CH,"28.17,3",26.0,15.595783196677674
1618,Hommes III,839.,1967,CH,"34.16,8",48.0,12.859400608756733
1619,Femmes II,1002.,1978,CH,"30.37,2",37.0,14.466613986566575
1620,Hommes III,1503.,1973,F,"38.30,5",42.0,11.470565200365488
1622,Hommes II,411.,1978,CH,"31.05,8",37.0,14.14707965741516
1623,Femmes II,712.,1980,CH,"28.07,9",35.0,15.647993162149648
1624,Hommes III,1206.,1972,CH,"36.15,0",43.0,12.15435684647303
1625,Hommes II,1531.,1980,CH,"37.15,0",35.0,11.827187079407807
1626,Femmes II,1043.,1978,CH,"31.03,6",37.0,14.157107874726124
1627,Hommes II,321.,1978,F,"30.32,3",37.0,14.489991095867824
1628,Femmes IV,147.,1957,F,"25.37,0",58.0,17.31888056759953
1629,Femmes II,213.,1983,F,"24.22,2",32.0,18.139707703740402
1630,Femmes II,226.,1981,F,"24.30,4",34.0,18.078505595786705
1631,Hommes V,55.,1952,CH,"35.10,9",63.0,12.51473981030505
1632,Hommes I,620.,1986,F,"32.59,9",29.0,13.478327556060005
1633,Hommes I,---,1988,F,--------,27.0,
1634,Hommes II,844.,1983,F,"33.26,5",32.0,13.208477378626183
1635,Hommes II,1271.,1984,CH,"35.38,6",31.0,12.416774995761036
1636,Hommes II,---,1982,CH,--------,33.0,
1637,Hommes IV,1039.,1957,CH,"49.02,0",58.0,8.96328029375765
1638,Femmes IV,---,1962,CH,--------,53.0,
1639,Hommes II,665.,1983,F,"32.32,6",32.0,13.592154921734826
1640,Femmes I,257.,1989,F,"24.26,8",26.0,18.105323883303114
1645,Femmes II,687.,1978,CH,"27.52,0",37.0,15.965843023255815
1664,Hommes III,1488.,1973,CH,"38.22,3",42.0,11.495173063338829
1671,Hommes IV,---,1964,CH,--------,51.0,
1700,Femmes II,819.,1983,CH,"28.48,6",32.0,15.424419012848418
1741,Hommes II,564.,1981,F,"31.58,9",34.0,13.909272215011555
1779,Femmes III,5.,1975,F,"19.04,9",40.0,23.065777731114498
1786,Hommes III,601.,1968,CH,"33.03,6",47.0,13.300036324010172
1788,Hommes III,733.,1969,CH,"33.43,0",46.0,13.143284475022437
1796,Hommes II,211.,1980,CH,"29.48,5",35.0,14.901814481939972
1801,Femmes III,180.,1973,CH,"23.53,2",42.0,18.671596124426316
1836,Femmes I,1276.,1988,CH,"37.37,0",27.0,11.757559539737759
1837,Hommes II,1510.,1978,CH,"37.10,3",37.0,11.84216909683853
1852,Hommes IV,231.,1961,F,"33.28,5",54.0,13.200540784137
1853,Femmes III,764.,1970,CH,"28.52,1",45.0,15.405490691069739
1860,Hommes II,187.,1983,F,"29.32,3",32.0,14.984142140981483
1865,Hommes I,211.,1988,F,"29.52,6",27.0,14.881121723226986
1867,Hommes III,1061.,1970,F,"35.26,0",45.0,12.461145774248441
1871,Hommes II,1061.,1976,CH,"34.34,9",39.0,12.791638766776327
1876,Hommes II,847.,1977,CH,"33.27,3",38.0,13.205301595888558
1877,Hommes IV,229.,1964,F,"33.25,6",51.0,13.212051960548473
1885,Hommes III,143.,1973,CH,"29.44,4",42.0,14.922564868903684
1887,Hommes I,378.,1990,CH,"31.21,6",25.0,14.075474115838032
1893,Femmes III,1086.,1972,CH,"33.13,0",43.0,13.262300030184122
1895,Hommes III,1836.,1967,CH,"42.24,1",48.0,10.401742382992827
1897,Femmes III,---,1975,CH,--------,40.0,
1901,Hommes III,355.,1970,F,"31.29,2",45.0,14.041288508244918
1906,Hommes III,577.,1969,F,"32.56,5",46.0,13.49239981575311
1908,Femmes III,571.,1968,CH,"27.19,6",47.0,16.15605236064127
1909,Femmes V,48.,1951,CH,"27.42,5",64.0,16.021148587055606
1916,Hommes II,1351.,1978,CH,"36.02,3",37.0,12.197207339755156
1917,Hommes III,1249.,1968,CH,"36.31,5",47.0,12.099132589838911
1918,Femmes III,437.,1969,CH,"26.21,3",46.0,16.761912028382863
1921,Hommes I,442.,1989,CH,"31.41,9",26.0,13.984531652821541
1923,Femmes II,255.,1978,F,"24.46,2",37.0,17.961736571008096
1924,Femmes III,---,1975,CH,--------,40.0,
1933,Escaladelite Hommes,345.,1972,CH,"29.26,9",43.0,15.011787215142302
1943,Hommes III,196.,1973,CH,"30.16,3",42.0,14.566853429698638
1949,Hommes III,1006.,1969,CH,"35.06,1",46.0,12.531873021305726
1953,Femmes V,44.,1954,CH,"27.26,1",61.0,16.117530538131398
1954,Femmes I,800.,1986,CH,"28.06,4",29.0,15.656356898517673
1956,Femmes II,---,1983,CH,--------,32.0,
1957,Femmes II,1143.,1978,CH,"32.42,9",37.0,13.548983934133028
1958,Hommes I,---,1987,CH,--------,28.0,
1959,Hommes II,1938.,1980,CH,"41.58,0",35.0,10.567099567099568
1960,Hommes II,1725.,1977,CH,"38.46,4",38.0,11.423148918469218
1962,Hommes II,228.,1980,F,"29.55,0",35.0,14.869035532994923
1963,Femmes II,1156.,1984,CH,"32.56,4",31.0,13.49281415059575
1964,Hommes II,1241.,1980,CH,"35.30,0",35.0,12.44702549575071
1965,Hommes II,1595.,1983,CH,"37.38,7",32.0,11.752213336186376
1968,Femmes II,1144.,1977,F,"32.43,2",38.0,13.547730636408485
1969,Hommes I,902.,1989,CH,"35.07,3",26.0,12.527585322042597
1970,Hommes III,1460.,1970,CH,"38.06,2",45.0,11.543796962850088
1973,Hommes II,1523.,1981,CH,"37.12,8",34.0,11.834195216548158
1974,Femmes II,1016.,1983,CH,"30.44,9",32.0,14.430030542874972
1975,Hommes III,1295.,1975,CH,"36.47,6",40.0,12.045728698322186
1977,Femmes II,1020.,1980,CH,"30.47,5",35.0,14.41771944216571
1979,Femmes II,140.,1977,F,"23.37,0",38.0,18.801026957637998
1980,Hommes II,1108.,1980,CH,"34.48,2",35.0,12.742300330607275
1981,Hommes II,160.,1982,CH,"29.17,5",33.0,15.060154241645245
1982,Femmes II,---,1983,CH,--------,32.0,
1983,Hommes II,---,1980,CH,--------,35.0,
1984,Femmes II,674.,1983,CH,"27.45,1",32.0,16.005974281446942
1986,Hommes I,462.,1992,CH,"31.53,3",23.0,13.933973932071163
1988,Femmes II,308.,1982,CH,"25.16,2",33.0,17.462045942293937
1990,Femmes II,845.,1978,CH,"29.01,5",37.0,15.14320179217646
1993,Hommes II,1442.,1983,CH,"36.37,0",32.0,12.080835853725599
1994,Hommes II,---,1978,F,--------,37.0,
1995,Hommes II,1742.,1982,CH,"38.51,4",33.0,11.408319052811963
1996,Femmes II,894.,1982,CH,"29.27,8",33.0,15.007172621080676
1997,Hommes II,606.,1980,CH,"32.12,0",35.0,13.679327521793278
1999,Hommes I,222.,1988,CH,"29.55,7",27.0,14.865514091416586
2000,Hommes II,1615.,1980,CH,"37.51,8",35.0,11.711178634255559
2001,Hommes II,1762.,1980,CH,"39.06,8",35.0,11.246544486536298
2003,Hommes II,66.,1982,CH,"28.05,1",33.0,15.663612705429399
2004,Hommes II,1610.,1980,CH,"37.49,3",35.0,11.71898754434161
2049,Hommes I,139.,1986,F,"29.02,1",29.0,15.140070983081218
2050,Femmes I,802.,1988,CH,"28.07,2",27.0,15.651895126816756
2051,Hommes I,661.,1988,CH,"33.17,6",27.0,13.24391126115264
2053,Femmes I,433.,1990,CH,"25.33,3",25.0,17.34417558125765
2055,Hommes II,515.,1983,CH,"31.40,9",32.0,13.988984049157885
2056,Hommes IV,100.,1962,CH,"31.02,6",53.0,14.161670856700832
2057,Femmes I,190.,1987,CH,"23.45,6",28.0,18.732094133697135
2058,Hommes IV,136.,1958,CH,"31.48,0",57.0,13.9574332909784
2061,Hommes III,382.,1968,CH,"31.40,6",47.0,13.99032032095778
2063,Hommes III,251.,1969,CH,"30.48,3",46.0,14.413935636256275
2070,Hommes III,1023.,1973,CH,"35.11,3",42.0,12.513314157149775
2071,Hommes II,547.,1978,CH,"31.53,2",37.0,13.934415831536217
2242,Hommes II,1771.,1979,CH,"39.14,8",36.0,11.223561867783793
2243,Hommes II,793.,1980,CH,"33.09,5",35.0,13.27632572896208
2244,Hommes III,373.,1972,CH,"31.38,0",43.0,14.001912045889103
2245,Hommes II,922.,1977,CH,"33.53,9",38.0,13.100569486269716
2246,Hommes III,1540.,1968,CH,"38.47,4",47.0,11.420179861724803
2247,Hommes I,226.,1989,CH,"29.59,4",26.0,14.846928431438805
2248,Hommes II,1678.,1985,CH,"38.22,4",30.0,11.494872331519465
2249,Hommes III,---,1974,CH,--------,41.0,
2250,Hommes II,977.,1980,CH,"34.11,4",35.0,12.879756111860235
2251,Femmes III,1002.,1972,CH,"31.29,2",43.0,14.041288508244918
2252,Hommes III,1336.,1968,CH,"37.06,6",47.0,11.85399017967949
2253,Hommes IV,537.,1963,CH,"36.48,8",52.0,12.041767156325369
2254,Femmes I,383.,1988,CH,"25.14,9",27.0,17.471072408445664
2255,Hommes II,1687.,1978,CH,"38.27,6",37.0,11.47925593060926
2256,Hommes I,734.,1986,CH,"33.45,3",29.0,13.134248049502286
2257,Hommes II,1759.,1979,CH,"39.06,1",36.0,11.248559944701878
2258,Hommes III,1499.,1974,CH,"38.28,5",41.0,11.476557398458928
2259,Femmes II,591.,1976,F,"27.13,6",39.0,16.191774764150946
2260,Hommes II,1549.,1981,CH,"37.21,4",34.0,11.806846885580697
2261,Femmes III,973.,1967,F,"31.02,6",48.0,14.161670856700832
2262,Femmes III,---,1971,F,--------,44.0,
2263,Hommes II,1424.,1981,CH,"36.30,7",34.0,12.101798551243562
2264,Hommes IV,864.,1963,CH,"41.04,6",52.0,10.70457535448034
2265,Hommes III,1935.,1970,F,"45.50,3",45.0,9.656066632969255
2266,Hommes II,739.,1982,CH,"32.56,6",33.0,13.491985506356322
2267,Hommes III,727.,1972,CH,"33.42,3",43.0,13.146037160039494
2268,Hommes V,311.,1951,CH,"46.29,6",64.0,9.490668740279938
2269,Femmes II,919.,1976,F,"29.41,8",39.0,14.935753620232513
2270,Hommes IV,457.,1959,CH,"35.58,9",56.0,12.34594959116581
2271,Hommes III,351.,1972,CH,"31.27,4",43.0,14.04937008377566
2272,Hommes II,---,1984,CH,--------,31.0,
2273,Hommes III,---,1972,CH,--------,43.0,
2274,Hommes II,---,1977,CH,--------,38.0,
2275,Hommes II,658.,1977,CH,"32.29,8",38.0,13.603938324354448
2276,Hommes II,1723.,1980,CH,"38.46,3",35.0,11.423445909055456
2277,Hommes III,---,1966,CH,--------,49.0,
2278,Hommes II,1743.,1982,CH,"38.52,3",33.0,11.405653765283079
2279,Hommes II,---,1978,CH,--------,37.0,
