code,dateTime,gustPeak,humidity,windSpeed,windDirection,qnhPressure,temperature,precipitation,sunshine,qfePressure,qffPressure
BER,2016-08-16T14:20:00.000Z,16.9,42,6.1,256,1016.0,28.0,0.0,10,951.0,1011.9
BER,2016-08-16T14:30:00.000Z,11.9,44,6.8,274,1015.9,28.2,0.0,10,950.9,1011.7
BER,2016-08-16T14:40:00.000Z,18.4,42,8.3,281,1015.8,28.3,0.0,10,950.8,1011.6
BER,2016-08-16T14:50:00.000Z,15.1,38,6.8,307,1015.8,28.2,0.0,10,950.8,1011.6
BER,2016-08-16T15:00:00.000Z,19.1,41,11.9,329,1015.7,28.0,0.0,10,950.7,1011.6
BER,2016-08-16T15:10:00.000Z,13.3,40,7.6,353,1015.6,28.1,0.0,10,950.6,1011.4
BER,2016-08-16T15:20:00.000Z,15.5,42,6.5,324,1015.5,27.9,0.0,10,950.5,1011.4
BER,2016-08-16T15:40:00.000Z,23.0,44,11.5,349,1015.3,27.9,0.0,10,950.3,1011.2
BER,2016-08-16T15:50:00.000Z,24.8,47,15.5,11,1015.4,27.2,0.0,10,950.4,1011.4
BER,2016-08-16T16:00:00.000Z,24.1,44,13.7,10,1015.5,27.1,0.0,10,950.5,1011.6
BER,2016-08-16T16:10:00.000Z,15.8,46,9.4,12,1015.5,27.1,0.0,10,950.5,1011.6
BER,2016-08-16T16:20:00.000Z,17.3,46,10.4,25,1015.3,26.8,0.0,10,950.3,1011.4
BER,2016-08-16T16:30:00.000Z,15.8,45,10.1,23,1015.3,26.7,0.0,10,950.3,1011.4
BER,2016-08-16T16:40:00.000Z,12.6,47,8.3,29,1015.3,26.6,0.0,10,950.3,1011.5
BER,2016-08-16T16:50:00.000Z,11.9,44,8.3,14,1015.1,26.9,0.0,10,950.2,1011.3
BER,2016-08-16T17:00:00.000Z,11.9,48,7.9,47,1015.0,26.5,0.0,10,950.1,1011.3
BER,2016-08-16T17:10:00.000Z,10.4,45,5.4,57,1014.9,26.7,0.0,10,950.0,1011.1
BER,2016-08-16T17:20:00.000Z,9.4,48,5.4,98,1015.1,26.4,0.0,10,950.2,1011.4
BER,2016-08-16T17:30:00.000Z,22.7,48,10.8,150,1015.4,25.2,0.0,10,950.4,1011.9
BER,2016-08-16T17:40:00.000Z,25.2,54,15.1,144,1015.5,23.9,0.0,8,950.5,1012.3
BER,2016-08-16T17:50:00.000Z,25.9,50,16.6,157,1015.6,24.1,0.0,3,950.6,1012.3
BER,2016-08-16T18:00:00.000Z,28.4,48,18.4,164,1015.6,23.9,0.0,7,950.6,1012.4
BER,2016-08-16T18:10:00.000Z,23.8,51,14.4,164,1015.6,23.3,0.0,0,950.6,1012.5
BER,2016-08-16T18:20:00.000Z,22.7,50,13.7,151,1015.6,23.3,0.0,0,950.6,1012.5
BER,2016-08-16T18:30:00.000Z,20.5,49,12.6,153,1015.4,23.0,0.0,0,950.4,1012.4
BER,2016-08-16T18:40:00.000Z,14.8,52,9.0,143,1015.4,22.3,0.0,0,950.4,1012.5
BER,2016-08-16T18:50:00.000Z,15.5,52,9.4,125,1015.3,22.2,0.0,0,950.3,1012.5
BER,2016-08-16T19:00:00.000Z,13.3,53,5.8,139,1015.3,22.0,0.0,0,950.3,1012.5
BER,2016-08-16T19:10:00.000Z,9.0,53,5.4,177,1015.5,22.0,0.0,0,950.5,1012.7
BER,2016-08-16T19:20:00.000Z,18.0,52,9.7,179,1015.8,22.3,0.0,0,950.8,1013.0
BER,2016-08-16T19:30:00.000Z,17.3,50,10.4,178,1016.0,22.8,0.0,0,951.0,1013.1
BER,2016-08-16T19:40:00.000Z,24.8,56,13.3,196,1016.2,22.2,0.0,0,951.2,1013.4
BER,2016-08-16T19:50:00.000Z,27.0,56,14.4,197,1016.3,22.0,0.0,0,951.3,1013.6
BER,2016-08-16T20:00:00.000Z,26.3,60,16.6,195,1016.2,21.1,0.0,0,951.2,1013.7
BER,2016-08-16T20:10:00.000Z,22.3,62,12.2,232,1016.2,20.7,0.0,0,951.2,1013.8
BER,2016-08-16T20:20:00.000Z,11.9,66,7.2,252,1016.3,20.1,0.0,0,951.3,1014.0
BER,2016-08-16T20:30:00.000Z,8.3,66,4.7,201,1016.1,20.0,0.0,0,951.1,1013.8
BER,2016-08-16T20:40:00.000Z,16.2,61,7.6,169,1016.0,20.6,0.0,0,951.0,1013.6
BER,2016-08-16T20:50:00.000Z,15.5,59,8.3,170,1016.0,20.8,0.0,0,951.0,1013.5
BER,2016-08-16T21:00:00.000Z,15.1,59,8.6,164,1015.9,20.4,0.0,0,950.9,1013.5
BER,2016-08-16T21:10:00.000Z,18.4,58,11.2,171,1015.8,20.5,0.0,0,950.8,1013.4
BER,2016-08-16T21:20:00.000Z,16.2,60,10.4,177,1015.8,20.1,0.0,0,950.8,1013.5
BER,2016-08-16T21:30:00.000Z,11.5,61,6.8,179,1015.9,19.9,0.0,0,950.9,1013.6
BER,2016-08-16T21:40:00.000Z,10.8,66,6.8,211,1016.0,19.1,0.0,0,951.0,1013.9
BER,2016-08-16T21:50:00.000Z,11.5,65,7.2,190,1016.1,19.4,0.0,0,951.1,1014.0
BER,2016-08-16T22:00:00.000Z,10.8,69,6.1,175,1016.2,18.7,0.0,0,951.2,1014.2
BER,2016-08-16T22:10:00.000Z,8.6,70,5.0,147,1016.2,18.5,0.0,0,951.2,1014.3
BER,2016-08-16T22:20:00.000Z,4.7,73,2.2,120,1016.2,17.9,0.0,0,951.2,1014.4
BER,2016-08-16T22:30:00.000Z,4.3,76,2.2,31,1016.1,17.1,0.0,0,951.1,1014.5
BER,2016-08-16T22:40:00.000Z,4.7,80,1.8,36,1016.2,16.4,0.0,0,951.2,1014.8
BER,2016-08-16T22:40:00.000Z,4.7,80,1.8,36,1016.2,16.4,0.0,0,951.2,1014.8
BER,2016-08-16T22:50:00.000Z,4.0,80,1.8,5,1016.1,16.5,0.0,0,951.1,1014.6
BER,2016-08-16T23:00:00.000Z,1.8,80,0.7,47,1016.1,16.4,0.0,0,951.1,1014.7
BER,2016-08-16T23:10:00.000Z,4.0,81,1.8,153,1016.1,16.5,0.0,0,951.1,1014.6
BER,2016-08-16T23:20:00.000Z,7.6,77,5.4,144,1016.0,17.0,0.0,0,951.0,1014.4
BER,2016-08-16T23:30:00.000Z,7.9,73,4.7,163,1016.0,17.6,0.0,0,951.0,1014.3
BER,2016-08-16T23:40:00.000Z,10.4,72,6.1,155,1016.0,17.7,0.0,0,951.0,1014.2
BER,2016-08-16T23:50:00.000Z,13.7,72,9.0,161,1016.0,17.7,0.0,0,951.0,1014.2
BER,2016-08-17T00:00:00.000Z,16.2,71,10.1,162,1015.9,17.9,0.0,0,950.9,1014.1
BER,2016-08-17T00:10:00.000Z,16.2,72,10.1,169,1015.9,17.9,0.0,0,950.9,1014.1
BER,2016-08-17T00:20:00.000Z,13.7,73,7.9,171,1015.9,17.6,0.0,0,950.9,1014.2
BER,2016-08-17T00:30:00.000Z,13.3,75,8.3,174,1015.8,17.3,0.0,0,950.8,1014.1
BER,2016-08-17T00:40:00.000Z,12.2,79,7.9,165,1015.8,16.6,0.0,0,950.8,1014.3
BER,2016-08-17T00:50:00.000Z,12.2,77,8.6,162,1015.7,16.8,0.0,0,950.7,1014.1
BER,2016-08-17T01:00:00.000Z,11.9,76,7.9,169,1015.6,16.9,0.0,0,950.6,1014.0
BER,2016-08-17T01:10:00.000Z,10.8,76,6.5,173,1015.5,17.0,0.0,0,950.5,1013.9
BER,2016-08-17T01:20:00.000Z,12.6,74,8.6,178,1015.5,17.2,0.0,0,950.5,1013.8
BER,2016-08-17T01:30:00.000Z,14.4,77,9.4,172,1015.5,16.8,0.0,0,950.5,1013.9
BER,2016-08-17T01:40:00.000Z,13.0,77,8.3,164,1015.5,16.7,0.0,0,950.5,1014.0
BER,2016-08-17T01:50:00.000Z,12.2,77,9.0,165,1015.5,16.6,0.0,0,950.5,1014.0
BER,2016-08-17T02:00:00.000Z,15.5,76,10.4,165,1015.4,16.9,0.0,0,950.4,1013.8
BER,2016-08-17T02:10:00.000Z,11.9,76,7.9,168,1015.3,16.7,0.0,0,950.3,1013.7
BER,2016-08-17T02:20:00.000Z,11.9,78,7.6,168,1015.3,16.5,0.0,0,950.3,1013.8
BER,2016-08-17T02:30:00.000Z,10.8,78,6.5,167,1015.3,16.5,0.0,0,950.3,1013.8
BER,2016-08-17T02:40:00.000Z,11.2,77,6.8,182,1015.3,16.6,0.0,0,950.3,1013.8
BER,2016-08-17T02:50:00.000Z,10.8,78,6.1,186,1015.3,16.4,0.0,0,950.3,1013.8
BER,2016-08-17T03:00:00.000Z,12.2,78,7.2,195,1015.3,16.3,0.0,0,950.3,1013.8
BER,2016-08-17T03:10:00.000Z,10.1,76,6.1,180,1015.1,16.5,0.0,0,950.2,1013.7
BER,2016-08-17T03:20:00.000Z,10.8,77,6.8,187,1015.0,16.5,0.0,0,950.1,1013.6
BER,2016-08-17T03:30:00.000Z,8.3,80,5.0,190,1014.9,15.9,0.0,0,950.0,1013.6
BER,2016-08-17T03:40:00.000Z,7.9,81,5.4,172,1014.9,15.7,0.0,0,950.0,1013.7
BER,2016-08-17T03:50:00.000Z,10.1,79,6.8,173,1014.8,15.9,0.0,0,949.9,1013.5
BER,2016-08-17T04:00:00.000Z,10.8,79,7.9,168,1014.8,15.9,0.0,0,949.9,1013.5
BER,2016-08-17T04:10:00.000Z,11.2,80,7.9,165,1014.7,15.8,0.0,0,949.8,1013.4
BER,2016-08-17T04:20:00.000Z,11.2,79,7.2,164,1014.5,16.0,0.0,0,949.6,1013.2
BER,2016-08-17T04:30:00.000Z,8.6,78,4.7,181,1014.5,16.1,0.0,0,949.6,1013.1
BER,2016-08-17T04:40:00.000Z,5.4,81,4.0,207,1014.7,15.8,0.0,0,949.8,1013.4
BER,2016-08-17T04:50:00.000Z,11.2,84,3.6,243,1014.8,15.3,0.0,0,949.9,1013.6
BER,2016-08-17T05:00:00.000Z,17.3,84,11.2,50,1015.0,15.6,0.0,0,950.1,1013.8
BER,2016-08-17T05:10:00.000Z,17.3,82,9.4,47,1014.9,15.8,0.0,0,950.0,1013.6
BER,2016-08-17T05:20:00.000Z,10.1,82,4.7,47,1015.1,15.8,0.0,0,950.2,1013.8
BER,2016-08-17T05:30:00.000Z,3.6,82,1.4,279,1015.3,16.0,0.0,0,950.3,1013.9
BER,2016-08-17T05:40:00.000Z,8.3,84,2.9,240,1015.4,16.2,0.0,0,950.4,1014.0
BER,2016-08-17T05:50:00.000Z,6.1,81,4.3,212,1015.6,16.4,0.0,0,950.6,1014.1
BER,2016-08-17T06:00:00.000Z,11.9,84,6.8,214,1015.7,16.4,0.0,0,950.7,1014.2
BER,2016-08-17T06:10:00.000Z,10.4,87,7.6,253,1015.8,16.0,0.0,0,950.8,1014.4
BER,2016-08-17T06:20:00.000Z,9.4,88,3.2,278,1015.9,15.8,0.4,0,950.9,1014.6
BER,2016-08-17T06:30:00.000Z,10.8,91,6.8,101,1015.7,15.7,1.1,0,950.7,1014.4
BER,2016-08-17T06:40:00.000Z,12.6,91,9.0,125,1015.7,15.8,0.6,0,950.7,1014.4
BER,2016-08-17T06:50:00.000Z,15.8,92,7.9,162,1015.6,15.6,0.5,0,950.6,1014.3
BER,2016-08-17T07:00:00.000Z,27.7,91,11.9,165,1015.4,15.8,0.5,0,950.4,1014.1
BER,2016-08-17T07:10:00.000Z,34.2,93,19.4,166,1015.4,15.6,0.2,0,950.4,1014.1
BER,2016-08-17T07:20:00.000Z,34.9,92,17.6,165,1015.4,15.4,0.6,0,950.4,1014.2
BER,2016-08-17T07:30:00.000Z,31.7,91,19.1,163,1015.5,15.4,0.0,0,950.5,1014.3
BER,2016-08-17T07:40:00.000Z,36.7,91,18.7,162,1015.5,15.5,0.1,0,950.5,1014.2
BER,2016-08-17T07:50:00.000Z,31.0,92,19.1,157,1015.5,15.6,0.0,0,950.5,1014.2
BER,2016-08-17T08:00:00.000Z,25.6,90,15.1,157,1015.6,15.8,0.0,0,950.6,1014.3
BER,2016-08-17T08:10:00.000Z,26.6,88,13.7,158,1015.6,16.2,0.0,0,950.6,1014.2
BER,2016-08-17T08:20:00.000Z,26.3,88,15.1,154,1015.5,16.5,0.0,0,950.5,1014.0
BER,2016-08-17T08:30:00.000Z,23.0,86,13.3,149,1015.5,16.6,0.0,0,950.5,1014.0
BER,2016-08-17T08:40:00.000Z,20.9,86,12.6,158,1015.4,17.3,0.0,1,950.4,1013.7
BER,2016-08-17T08:50:00.000Z,21.6,83,9.0,150,1015.3,17.6,0.0,1,950.3,1013.5
BER,2016-08-17T09:00:00.000Z,20.2,82,9.4,147,1015.1,18.3,0.0,10,950.2,1013.3
BER,2016-08-17T09:10:00.000Z,16.6,82,8.3,137,1015.0,18.2,0.0,1,950.1,1013.2
BER,2016-08-17T09:20:00.000Z,19.4,81,8.3,152,1014.9,18.6,0.0,6,950.0,1013.0
BER,2016-08-17T09:30:00.000Z,13.0,80,6.8,123,1014.9,19.9,0.0,9,950.0,1012.7
BER,2016-08-17T09:40:00.000Z,13.7,77,6.1,108,1014.8,19.8,0.0,10,949.9,1012.6
BER,2016-08-17T09:50:00.000Z,13.7,77,6.8,115,1014.7,20.2,0.0,9,949.8,1012.4
BER,2016-08-17T10:00:00.000Z,12.6,72,6.8,102,1014.7,20.8,0.0,10,949.8,1012.2
BER,2016-08-17T10:10:00.000Z,14.8,72,6.8,113,1014.7,21.8,0.0,10,949.8,1012.0
BER,2016-08-17T10:20:00.000Z,17.3,66,10.1,144,1014.6,21.6,0.0,10,949.7,1012.0
BER,2016-08-17T10:30:00.000Z,16.2,66,8.3,144,1014.6,21.4,0.0,9,949.7,1012.0
BER,2016-08-17T10:40:00.000Z,11.5,68,6.8,134,1014.5,21.0,0.0,4,949.6,1012.0
BER,2016-08-17T10:50:00.000Z,10.1,73,4.7,84,1014.4,20.8,0.0,6,949.5,1011.9
BER,2016-08-17T11:00:00.000Z,8.6,70,4.7,35,1014.3,21.6,0.0,10,949.4,1011.6
BER,2016-08-17T11:10:00.000Z,8.3,64,2.5,337,1014.2,22.5,0.0,10,949.3,1011.3
BER,2016-08-17T11:20:00.000Z,11.2,61,5.0,165,1014.2,22.9,0.0,10,949.3,1011.2
BER,2016-08-17T11:20:00.000Z,11.2,61,5.0,165,1014.2,22.9,0.0,10,949.3,1011.2
BER,2016-08-17T11:20:00.000Z,11.2,61,5.0,165,1014.2,22.9,0.0,10,949.3,1011.2
BER,2016-08-17T11:20:00.000Z,11.2,61,5.0,165,1014.2,22.9,0.0,10,949.3,1011.2
BER,2016-08-17T11:20:00.000Z,11.2,61,5.0,165,1014.2,22.9,0.0,10,949.3,1011.2
BER,2016-08-17T11:20:00.000Z,11.2,61,5.0,165,1014.2,22.9,0.0,10,949.3,1011.2
BER,2016-08-17T12:00:00.000Z,,,,,,,,,,
BER,2016-08-17T12:40:00.000Z,13.7,65,6.8,14,1013.6,24.1,0.0,10,948.7,1010.3
BER,2016-08-17T12:50:00.000Z,14.0,64,8.6,357,1013.6,23.9,0.0,10,948.7,1010.4
BER,2016-08-17T13:00:00.000Z,8.6,63,5.0,52,1013.5,24.5,0.0,9,948.6,1010.1
BER,2016-08-17T13:10:00.000Z,17.3,59,6.5,252,1013.3,24.7,0.0,3,948.4,1009.9
BER,2016-08-17T13:20:00.000Z,14.0,57,5.0,260,1013.1,24.3,0.0,4,948.3,1009.8
BER,2016-08-17T13:30:00.000Z,11.5,56,5.4,221,1013.0,25.2,0.0,10,948.2,1009.5
BER,2016-08-17T13:40:00.000Z,14.8,59,7.9,273,1012.9,25.5,0.0,10,948.1,1009.4
BER,2016-08-17T13:50:00.000Z,15.5,64,9.4,341,1012.9,24.4,0.0,10,948.1,1009.6
BER,2016-08-17T14:00:00.000Z,17.3,67,12.6,1,1012.8,23.2,0.0,1,948.0,1009.8
BER,2016-08-17T14:10:00.000Z,17.3,68,12.2,11,1012.8,23.5,0.0,4,948.0,1009.7
BER,2016-08-17T14:20:00.000Z,19.8,65,13.7,360,1012.8,24.2,0.0,10,948.0,1009.6
BER,2016-08-17T14:30:00.000Z,15.5,63,10.1,7,1012.6,24.3,0.0,10,947.8,1009.3
BER,2016-08-17T14:40:00.000Z,14.0,63,9.0,354,1012.4,24.7,0.0,10,947.6,1009.0
BER,2016-08-17T14:50:00.000Z,13.7,63,9.0,351,1012.4,24.8,0.0,10,947.6,1009.0
BER,2016-08-17T15:00:00.000Z,14.0,63,8.6,356,1012.3,25.0,0.0,10,947.5,1008.8
BER,2016-08-17T15:10:00.000Z,13.0,63,7.6,350,1012.3,24.7,0.0,1,947.5,1008.9
BER,2016-08-17T15:20:00.000Z,13.3,68,8.3,18,1012.3,24.5,0.0,0,947.5,1008.9
BER,2016-08-17T15:30:00.000Z,12.2,67,8.3,19,1012.3,24.2,0.0,0,947.5,1009.0
BER,2016-08-17T15:40:00.000Z,14.0,69,9.7,12,1012.2,23.8,0.0,0,947.4,1009.0
BER,2016-08-17T15:50:00.000Z,14.8,66,10.8,28,1012.2,23.9,0.0,0,947.4,1009.0
BER,2016-08-17T16:00:00.000Z,15.1,71,10.8,7,1012.2,23.3,0.0,0,947.4,1009.1
BER,2016-08-17T16:10:00.000Z,14.0,68,10.4,5,1012.1,23.1,0.0,0,947.3,1009.1
BER,2016-08-17T16:20:00.000Z,14.0,67,10.1,25,1011.9,23.5,0.0,7,947.1,1008.8
BER,2016-08-17T16:30:00.000Z,17.3,69,11.2,31,1011.8,23.4,0.0,0,947.0,1008.7
BER,2016-08-17T16:40:00.000Z,15.1,70,9.4,36,1012.0,23.1,0.0,0,947.2,1008.9
BER,2016-08-17T16:50:00.000Z,11.5,72,7.9,44,1011.8,22.8,0.0,0,947.0,1008.8
BER,2016-08-17T17:00:00.000Z,12.6,75,7.9,37,1011.9,22.3,0.0,0,947.1,1009.0
BER,2016-08-17T17:10:00.000Z,11.9,75,9.0,14,1012.0,22.2,0.0,0,947.2,1009.2
BER,2016-08-17T17:20:00.000Z,24.8,73,9.7,10,1012.0,22.3,0.0,0,947.2,1009.1
BER,2016-08-17T17:30:00.000Z,46.1,68,26.3,336,1012.6,21.6,0.0,0,947.8,1009.9
BER,2016-08-17T17:40:00.000Z,47.9,77,23.4,330,1013.1,19.3,0.3,0,948.3,1011.0
BER,2016-08-17T17:50:00.000Z,19.1,87,7.6,223,1013.4,16.8,6.2,0,948.5,1011.8
BER,2016-08-17T18:00:00.000Z,14.4,90,8.6,109,1013.5,16.2,1.0,0,948.6,1012.0
BER,2016-08-17T18:10:00.000Z,17.6,86,10.1,111,1013.3,16.9,0.0,0,948.4,1011.7
BER,2016-08-17T18:20:00.000Z,15.8,85,7.9,117,1013.3,16.7,0.2,0,948.4,1011.7
BER,2016-08-17T18:30:00.000Z,26.3,86,14.0,74,1012.9,16.7,0.1,0,948.1,1011.4
BER,2016-08-17T18:30:00.000Z,26.3,86,14.0,74,1012.9,16.7,0.1,0,948.1,1011.4
BER,2016-08-17T18:40:00.000Z,19.4,82,7.6,316,1013.3,17.4,0.0,0,948.4,1011.5
BER,2016-08-17T18:50:00.000Z,8.6,91,5.4,359,1013.4,16.6,0.0,0,948.5,1011.8
BER,2016-08-17T19:00:00.000Z,5.8,93,3.2,294,1013.6,16.8,0.0,0,948.7,1012.0
BER,2016-08-17T19:10:00.000Z,5.4,95,2.9,120,1013.6,16.3,0.0,0,948.7,1012.1
BER,2016-08-17T19:20:00.000Z,5.8,95,3.2,120,1013.6,16.2,0.0,0,948.7,1012.1
BER,2016-08-17T19:30:00.000Z,6.5,93,4.7,138,1013.8,16.3,0.0,0,948.9,1012.3
BER,2016-08-17T19:40:00.000Z,14.0,91,7.2,157,1013.8,16.5,0.0,0,948.9,1012.3
BER,2016-08-17T19:50:00.000Z,9.7,92,6.8,151,1013.9,16.2,0.0,0,949.0,1012.5
BER,2016-08-17T20:00:00.000Z,8.3,92,6.1,159,1013.9,16.2,0.1,0,949.0,1012.5
BER,2016-08-17T20:10:00.000Z,6.8,93,3.6,168,1013.8,16.0,0.0,0,948.9,1012.4
BER,2016-08-17T20:20:00.000Z,3.6,93,1.4,185,1013.9,15.9,0.0,0,949.0,1012.5
BER,2016-08-17T20:30:00.000Z,2.9,95,1.4,53,1014.0,15.5,0.0,0,949.1,1012.7
BER,2016-08-17T20:40:00.000Z,2.9,94,1.1,121,1014.0,15.6,0.0,0,949.1,1012.7
BER,2016-08-17T20:50:00.000Z,4.0,94,1.1,181,1014.0,15.6,0.0,0,949.1,1012.7
BER,2016-08-17T21:00:00.000Z,16.2,89,8.6,176,1013.9,16.1,0.0,0,949.0,1012.5
BER,2016-08-17T21:10:00.000Z,11.5,89,7.6,184,1013.9,15.9,0.0,0,949.0,1012.5
BER,2016-08-17T21:20:00.000Z,13.7,90,7.2,188,1013.9,15.8,0.0,0,949.0,1012.6
BER,2016-08-17T21:30:00.000Z,11.5,89,6.8,166,1013.9,15.9,0.0,0,949.0,1012.5
BER,2016-08-17T21:40:00.000Z,9.0,86,5.4,177,1013.8,16.1,0.0,0,948.9,1012.4
BER,2016-08-17T21:50:00.000Z,8.3,88,4.3,167,1013.8,15.7,0.0,0,948.9,1012.5
BER,2016-08-17T22:00:00.000Z,7.6,85,2.2,179,1013.8,16.2,0.0,0,948.9,1012.4
BER,2016-08-17T22:10:00.000Z,11.2,83,5.4,178,1013.7,16.9,0.0,0,948.8,1012.1
BER,2016-08-17T22:20:00.000Z,15.5,85,9.0,182,1013.7,16.7,0.0,0,948.8,1012.1
BER,2016-08-17T22:30:00.000Z,21.2,85,13.0,175,1014.0,16.8,0.0,0,949.1,1012.4
BER,2016-08-17T22:40:00.000Z,19.1,85,10.8,182,1014.0,16.8,0.0,0,949.1,1012.4
BER,2016-08-17T22:50:00.000Z,17.3,86,10.4,180,1013.9,16.7,0.0,0,949.0,1012.4
BER,2016-08-17T23:00:00.000Z,16.9,85,9.7,173,1013.8,16.9,0.0,0,948.9,1012.2
BER,2016-08-17T23:10:00.000Z,13.0,86,6.8,185,1013.7,16.6,0.0,0,948.8,1012.2
BER,2016-08-17T23:20:00.000Z,14.0,86,8.3,178,1013.6,16.8,0.0,0,948.7,1012.0
BER,2016-08-17T23:30:00.000Z,13.7,85,9.4,182,1013.7,16.8,0.0,0,948.8,1012.1
BER,2016-08-17T23:40:00.000Z,13.3,87,7.6,177,1013.7,16.5,0.0,0,948.8,1012.2
BER,2016-08-17T23:50:00.000Z,10.1,86,6.5,176,1013.7,16.6,0.0,0,948.8,1012.2
BER,2016-08-18T00:00:00.000Z,11.5,88,7.2,156,1013.7,16.2,0.0,0,948.8,1012.3
BER,2016-08-18T00:10:00.000Z,11.2,85,7.2,153,1013.6,16.6,0.0,0,948.7,1012.1
BER,2016-08-18T00:20:00.000Z,12.6,85,8.3,165,1013.6,16.7,0.0,0,948.7,1012.0
BER,2016-08-18T00:30:00.000Z,13.3,86,9.0,169,1013.6,16.6,0.0,0,948.7,1012.1
BER,2016-08-18T00:40:00.000Z,13.3,86,8.6,163,1013.5,16.4,0.0,0,948.6,1012.0
BER,2016-08-18T00:50:00.000Z,17.6,85,9.7,165,1013.5,16.7,0.0,0,948.6,1011.9
BER,2016-08-18T01:00:00.000Z,17.6,84,10.4,158,1013.5,16.9,0.0,0,948.6,1011.9
BER,2016-08-18T01:10:00.000Z,15.1,82,10.8,160,1013.5,17.0,0.0,0,948.6,1011.9
BER,2016-08-18T01:20:00.000Z,15.1,82,9.7,162,1013.4,16.9,0.0,0,948.5,1011.8
BER,2016-08-18T01:30:00.000Z,13.3,85,8.6,166,1013.4,16.4,0.0,0,948.5,1011.9
BER,2016-08-18T01:40:00.000Z,13.7,86,9.0,164,1013.3,16.2,0.0,0,948.4,1011.8
BER,2016-08-18T01:50:00.000Z,14.4,86,9.0,164,1013.1,16.3,0.0,0,948.3,1011.7
BER,2016-08-18T02:00:00.000Z,13.7,84,8.3,169,1013.1,16.5,0.0,0,948.3,1011.7
BER,2016-08-18T02:10:00.000Z,16.6,85,10.4,164,1013.0,16.3,0.0,0,948.2,1011.6
BER,2016-08-18T02:20:00.000Z,15.1,86,9.4,162,1013.0,16.1,0.0,0,948.2,1011.6
BER,2016-08-18T02:30:00.000Z,14.0,83,9.7,164,1012.9,16.4,0.0,0,948.1,1011.5
BER,2016-08-18T02:40:00.000Z,15.1,84,8.6,167,1012.9,16.3,0.0,0,948.1,1011.5
BER,2016-08-18T02:50:00.000Z,14.8,86,9.0,171,1013.0,16.1,0.0,0,948.2,1011.6
BER,2016-08-18T03:00:00.000Z,15.8,85,10.1,163,1013.0,16.1,0.0,0,948.2,1011.6
BER,2016-08-18T03:10:00.000Z,15.8,86,10.1,164,1013.0,15.9,0.0,0,948.2,1011.7
BER,2016-08-18T03:20:00.000Z,15.8,86,10.4,163,1012.9,16.0,0.0,0,948.1,1011.6
BER,2016-08-18T03:30:00.000Z,20.9,87,11.9,169,1012.9,15.9,0.0,0,948.1,1011.6
BER,2016-08-18T03:40:00.000Z,19.1,87,12.6,167,1012.9,15.9,0.0,0,948.1,1011.6
BER,2016-08-18T03:50:00.000Z,17.6,88,11.2,168,1012.9,15.8,0.0,0,948.1,1011.6
BER,2016-08-18T04:00:00.000Z,18.7,88,11.5,168,1012.8,15.9,0.0,0,948.0,1011.5
BER,2016-08-18T04:10:00.000Z,15.8,86,9.7,170,1012.8,16.1,0.0,0,948.0,1011.4
BER,2016-08-18T04:20:00.000Z,16.6,88,9.7,170,1012.9,15.9,0.0,0,948.1,1011.6
BER,2016-08-18T04:30:00.000Z,17.3,87,9.7,161,1013.0,16.0,0.0,0,948.2,1011.7
BER,2016-08-18T04:40:00.000Z,19.1,87,10.1,167,1013.0,15.9,0.0,0,948.2,1011.7
BER,2016-08-18T04:50:00.000Z,15.8,87,9.7,168,1012.9,15.8,0.0,0,948.1,1011.6
BER,2016-08-18T05:00:00.000Z,17.6,86,11.5,164,1012.9,16.1,0.0,0,948.1,1011.5
BER,2016-08-18T05:10:00.000Z,15.5,87,9.0,165,1012.9,16.0,0.0,0,948.1,1011.6
BER,2016-08-18T05:20:00.000Z,18.7,85,11.5,163,1012.8,16.3,0.0,0,948.0,1011.4
BER,2016-08-18T05:30:00.000Z,15.5,84,9.7,162,1012.8,16.5,0.0,9,948.0,1011.3
BER,2016-08-18T05:40:00.000Z,16.2,82,9.4,165,1012.7,16.8,0.0,10,947.9,1011.2
BER,2016-08-18T05:50:00.000Z,16.2,81,9.7,161,1012.8,16.9,0.0,9,948.0,1011.2
BER,2016-08-18T06:00:00.000Z,12.6,83,8.3,152,1012.8,16.9,0.0,9,948.0,1011.2
BER,2016-08-18T06:10:00.000Z,14.4,81,7.6,142,1012.8,17.2,0.0,9,948.0,1011.2
BER,2016-08-18T06:20:00.000Z,14.4,80,9.0,151,1012.7,17.4,0.0,7,947.9,1011.0
BER,2016-08-18T06:30:00.000Z,14.8,81,9.0,157,1012.9,17.4,0.0,5,948.1,1011.2
BER,2016-08-18T06:40:00.000Z,14.0,81,8.6,156,1013.0,17.6,0.0,9,948.2,1011.3
BER,2016-08-18T06:50:00.000Z,14.0,79,8.3,148,1013.1,18.2,0.0,10,948.3,1011.3
BER,2016-08-18T07:00:00.000Z,13.7,76,8.6,151,1013.3,18.3,0.0,10,948.4,1011.3
BER,2016-08-18T07:10:00.000Z,13.3,75,8.3,152,1013.3,18.5,0.0,10,948.4,1011.3
BER,2016-08-18T07:20:00.000Z,13.7,75,8.3,155,1013.3,18.9,0.0,9,948.4,1011.2
BER,2016-08-18T07:30:00.000Z,13.3,75,9.0,162,1013.1,18.7,0.0,2,948.3,1011.1
BER,2016-08-18T07:40:00.000Z,11.9,75,7.2,166,1013.3,19.3,0.0,2,948.4,1011.1
